id,name,brand,category,subcategory,description,price,currency,image_url,barcode,specifications,made_in_india,eco_friendly,FSSAI_certified,avg_overall_rating,avg_rating_criteria1,avg_rating_criteria2,avg_rating_criteria3,total_reviews,total_complaints,risk_score,source,created_at
health_90775,Elderberry Gummies,ImmuneGummy,Health & Wellness,Immune Support,Premium elderberry gummies for optimal health and wellness.,456.54,INR,images/health/elderberry_gummies.jpg,8.95312E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,2.7,3.1,2.6,2.9,280,4,0.1,Health & Wellness (Synthetic),18:37.4
health_48346,Lysine L-Lysine 500mg,AminoHealth,Health & Wellness,Amino Acids,Premium lysine l-lysine 500mg for optimal health and wellness.,992.25,INR,images/health/lysine_l-lysine_500mg.jpg,8.95325E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,5,5,4.7,4.8,228,3,0.1,Health & Wellness (Synthetic),18:37.4
health_41911,Zinc Picolinate 22mg,ZincMax,Health & Wellness,Minerals,Premium zinc picolinate 22mg for optimal health and wellness.,962.2,INR,images/health/zinc_picolinate_22mg.jpg,8.9951E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,2.9,3.1,2.7,2.9,69,3,0.4,Health & Wellness (Synthetic),18:37.4
health_30103,Valerian Root Extract,NaturalSleep,Health & Wellness,Sleep Support,Premium valerian root extract for optimal health and wellness.,841.15,INR,images/health/valerian_root_extract.jpg,8.98075E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.9,3.4,3.4,3.8,0,0,0,Health & Wellness (Synthetic),18:37.4
health_52846,Ginseng Panax Extract,EnergyRoot,Health & Wellness,Energy Support,Premium ginseng panax extract for optimal health and wellness.,300.99,INR,images/health/ginseng_panax_extract.jpg,8.91707E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.4,4.2,4.4,4.8,296,11,0.4,Health & Wellness (Synthetic),18:37.4
health_89895,Garcinia Cambogia Extract,WeightLoss Pro,Health & Wellness,Weight Management,Premium garcinia cambogia extract for optimal health and wellness.,469.87,INR,images/health/garcinia_cambogia_extract.jpg,8.95846E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,3.1,3.2,3.6,2.7,67,3,0.4,Health & Wellness (Synthetic),18:37.4
health_50256,Black Seed Oil Capsules,BlackGold,Health & Wellness,Traditional Medicine,Premium black seed oil capsules for optimal health and wellness.,1044.83,INR,images/health/black_seed_oil_capsules.jpg,8.9327E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,3.6,3.5,3.5,3.2,168,4,0.2,Health & Wellness (Synthetic),18:37.4
health_37019,Lutein Zeaxanthin Eye Health,VisionCare,Health & Wellness,Eye Health,Premium lutein zeaxanthin eye health for optimal health and wellness.,1951.93,INR,images/health/lutein_zeaxanthin_eye_health.jpg,8.99682E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,4.6,4.4,4.5,5,246,2,0.1,Health & Wellness (Synthetic),18:37.4
health_17024,Beetroot Powder Organic,RedSuper,Health & Wellness,Superfoods,Premium beetroot powder organic for optimal health and wellness.,1099.17,INR,images/health/beetroot_powder_organic.jpg,8.99626E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,4.4,4.8,4.6,4.7,70,1,0.1,Health & Wellness (Synthetic),18:37.4
health_67246,Digestive Enzymes Complex,DigestEase,Health & Wellness,Digestive Health,Premium digestive enzymes complex for optimal health and wellness.,651.87,INR,images/health/digestive_enzymes_complex.jpg,8.95732E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,3.4,3.7,3.1,3.5,251,12,0.5,Health & Wellness (Synthetic),18:37.4
health_59514,Chyawanprash Immunity,AyurImmune,Health & Wellness,Ayurvedic,Premium chyawanprash immunity for optimal health and wellness.,716.29,INR,images/health/chyawanprash_immunity.jpg,8.99253E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.8,3.7,3.6,3.6,155,5,0.3,Health & Wellness (Synthetic),18:37.4
health_29732,Aloe Vera Juice Pure,AloeLife,Health & Wellness,Digestive Health,Premium aloe vera juice pure for optimal health and wellness.,1733.8,INR,images/health/aloe_vera_juice_pure.jpg,8.91611E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,4.8,5,5,4.4,90,4,0.4,Health & Wellness (Synthetic),18:37.4
health_79861,Plant-Based Protein Powder,VeganPower,Health & Wellness,Sports Nutrition,Premium plant-based protein powder for optimal health and wellness.,835.79,INR,images/health/plant-based_protein_powder.jpg,8.93564E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '60 tablets', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4,4.3,4.2,3.6,128,5,0.4,Health & Wellness (Synthetic),18:37.4
health_29928,Vitamin C with Zinc,ImmuneShield,Health & Wellness,Vitamins,Premium vitamin c with zinc for optimal health and wellness.,840.1,INR,images/health/vitamin_c_with_zinc.jpg,8.98526E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,2.8,2.6,2.6,2.7,263,6,0.2,Health & Wellness (Synthetic),18:37.4
health_60902,Brahmi Capsules for Memory,MindSharp,Health & Wellness,Cognitive Health,Premium brahmi capsules for memory for optimal health and wellness.,1426.89,INR,images/health/brahmi_capsules_for_memory.jpg,8.95387E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,4.5,4.2,4.3,4.6,1,0,0,Health & Wellness (Synthetic),18:37.4
health_35035,Shilajit Resin Pure,HimalayanStrength,Health & Wellness,Ayurvedic,Premium shilajit resin pure for optimal health and wellness.,1133.6,INR,images/health/shilajit_resin_pure.jpg,8.97526E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '60 tablets', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,3.4,3.6,3.1,3.1,120,4,0.3,Health & Wellness (Synthetic),18:37.4
health_49179,Psyllium Husk Powder,FibreWell,Health & Wellness,Digestive Health,Premium psyllium husk powder for optimal health and wellness.,1066.91,INR,images/health/psyllium_husk_powder.jpg,8.9264E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,3.9,3.9,4.2,4,120,3,0.2,Health & Wellness (Synthetic),18:37.4
health_11684,Vitamin K2+D3 Tablets,BoneFlex,Health & Wellness,Bone Health,Premium vitamin k2+d3 tablets for optimal health and wellness.,1530.91,INR,images/health/vitamin_k2+d3_tablets.jpg,8.91518E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,4.1,3.9,3.6,3.9,186,6,0.3,Health & Wellness (Synthetic),18:37.4
health_30068,Electrolyte Powder,HydrateMax,Health & Wellness,Sports Nutrition,Premium electrolyte powder for optimal health and wellness.,420.26,INR,images/health/electrolyte_powder.jpg,8.98951E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '30 caps', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,5,4.6,4.6,4.7,290,4,0.1,Health & Wellness (Synthetic),18:37.4
health_22545,Herbal Cough Syrup,CoughSoothe,Health & Wellness,Herbal Products,Premium herbal cough syrup for optimal health and wellness.,1889.4,INR,images/health/herbal_cough_syrup.jpg,8.9328E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '90 caps', 'age_group': '18+ years'}",FALSE,FALSE,TRUE,4.6,4.4,4.6,5,100,4,0.4,Health & Wellness (Synthetic),18:37.4
health_64914,Omega 3-6-9 Vegan Capsules,PlantOmega,Health & Wellness,Supplements,Premium omega 3-6-9 vegan capsules for optimal health and wellness.,1376.54,INR,images/health/omega_3-6-9_vegan_capsules.jpg,8.98926E+11,"{'serving_size': '1-2 tablets/capsules daily', 'quantity': '250g', 'age_group': '18+ years'}",FALSE,FALSE,FALSE,3.4,3.4,3.1,3.3,278,5,0.2,Health & Wellness (Synthetic),18:37.4
